bin_id,timestamp,fill_level,location_zone,last_collection,day_type,weather_flag,event_flag,nearby_activity,recent_fill_trend,overflow
BIN048,2024-09-18 00:00:00,100.0,ZONE_A,2024-09-16 16:00:00,weekday,0,0,72.6,0.25,1
BIN048,2024-09-18 04:00:00,14.79,ZONE_A,2024-09-18 04:00:00,weekday,0,0,78.0,0.0,0
BIN048,2024-09-18 08:00:00,31.64,ZONE_A,2024-09-18 04:00:00,weekday,0,0,52.4,-28.4,0
BIN048,2024-09-18 12:00:00,49.78,ZONE_A,2024-09-18 04:00:00,weekday,0,0,66.9,-22.79,0
BIN048,2024-09-18 16:00:00,67.48,ZONE_A,2024-09-18 04:00:00,weekday,0,0,59.6,11.66,0
BIN048,2024-09-18 20:00:00,86.44,ZONE_A,2024-09-18 04:00:00,weekday,1,0,68.0,11.95,1
BIN048,2024-09-19 00:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,68.8,12.22,1
BIN048,2024-09-19 04:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,77.3,10.84,1
BIN048,2024-09-19 08:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,78.5,4.52,1
BIN048,2024-09-19 12:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,44.0,0.0,1
BIN048,2024-09-19 16:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,45.4,0.0,1
BIN048,2024-09-19 20:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,68.7,0.0,1
BIN048,2024-09-20 00:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,60.0,0.0,1
BIN048,2024-09-20 04:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,58.9,0.0,1
BIN048,2024-09-20 08:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,64.8,0.0,1
BIN048,2024-09-20 12:00:00,100.0,ZONE_A,2024-09-18 04:00:00,weekday,0,0,62.5,0.0,1
BIN048,2024-09-20 16:00:00,10.08,ZONE_A,2024-09-20 16:00:00,weekday,1,1,89.1,0.0,0
BIN048,2024-09-20 20:00:00,26.47,ZONE_A,2024-09-20 16:00:00,weekday,0,0,44.8,-29.97,0
BIN048,2024-09-21 00:00:00,45.3,ZONE_A,2024-09-20 16:00:00,weekend,0,0,85.7,-24.51,0
BIN048,2024-09-21 04:00:00,65.34,ZONE_A,2024-09-20 16:00:00,weekend,0,1,86.6,11.74,0
BIN048,2024-09-21 08:00:00,83.25,ZONE_A,2024-09-20 16:00:00,weekend,0,0,58.1,12.96,1
BIN048,2024-09-21 12:00:00,100.0,ZONE_A,2024-09-20 16:00:00,weekend,1,1,100.0,12.65,1
BIN048,2024-09-21 16:00:00,100.0,ZONE_A,2024-09-20 16:00:00,weekend,1,0,68.1,11.55,1
BIN048,2024-09-21 20:00:00,100.0,ZONE_A,2024-09-20 16:00:00,weekend,0,0,70.5,5.58,1
BIN049,2024-09-01 00:00:00,51.82,ZONE_D,2024-08-29 16:00:00,weekend,0,1,96.0,0.0,0
BIN049,2024-09-01 04:00:00,76.88,ZONE_D,2024-08-29 16:00:00,weekend,0,1,100.0,0.0,1
BIN049,2024-09-01 08:00:00,97.6,ZONE_D,2024-08-29 16:00:00,weekend,0,0,85.6,16.17,1
BIN049,2024-09-01 12:00:00,100.0,ZONE_D,2024-08-29 16:00:00,weekend,0,0,100.0,15.26,1
BIN049,2024-09-01 16:00:00,8.35,ZONE_D,2024-09-01 16:00:00,weekend,0,1,100.0,7.71,0
BIN049,2024-09-01 20:00:00,29.21,ZONE_D,2024-09-01 16:00:00,weekend,0,0,71.4,-29.75,0
BIN049,2024-09-02 00:00:00,50.43,ZONE_D,2024-09-01 16:00:00,weekday,0,0,77.2,-23.6,0
BIN049,2024-09-02 04:00:00,71.97,ZONE_D,2024-09-01 16:00:00,weekday,0,0,79.3,14.03,0
BIN049,2024-09-02 08:00:00,96.13,ZONE_D,2024-09-01 16:00:00,weekday,0,1,92.6,14.25,1
BIN049,2024-09-02 12:00:00,100.0,ZONE_D,2024-09-01 16:00:00,weekday,0,0,74.5,15.23,1
BIN049,2024-09-02 16:00:00,9.19,ZONE_D,2024-09-02 16:00:00,weekday,0,1,88.6,9.34,0
BIN049,2024-09-02 20:00:00,30.25,ZONE_D,2024-09-02 16:00:00,weekday,0,0,57.5,-28.98,0
BIN049,2024-09-03 00:00:00,51.96,ZONE_D,2024-09-02 16:00:00,weekday,0,0,93.1,-23.25,0
BIN049,2024-09-03 04:00:00,72.24,ZONE_D,2024-09-02 16:00:00,weekday,0,0,53.2,14.26,0
BIN049,2024-09-03 08:00:00,97.4,ZONE_D,2024-09-02 16:00:00,weekday,0,1,100.0,14.0,1
BIN049,2024-09-03 12:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,1,0,83.7,15.14,1
BIN049,2024-09-03 16:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,0,0,85.4,9.25,1
BIN049,2024-09-03 20:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,0,0,87.0,0.87,1
BIN049,2024-09-04 00:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,1,1,77.1,0.0,1
BIN049,2024-09-04 04:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,0,1,92.7,0.0,1
BIN049,2024-09-04 08:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,0,0,57.7,0.0,1
BIN049,2024-09-04 12:00:00,100.0,ZONE_D,2024-09-02 16:00:00,weekday,0,0,72.4,0.0,1
BIN049,2024-09-04 16:00:00,13.82,ZONE_D,2024-09-04 16:00:00,weekday,0,0,71.4,0.0,0
BIN049,2024-09-04 20:00:00,34.25,ZONE_D,2024-09-04 16:00:00,weekday,0,0,56.0,-28.73,0
BIN049,2024-09-05 00:00:00,59.09,ZONE_D,2024-09-04 16:00:00,weekday,0,1,100.0,-21.92,0
BIN049,2024-09-05 04:00:00,83.15,ZONE_D,2024-09-04 16:00:00,weekday,0,1,100.0,15.09,1
BIN049,2024-09-05 08:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,0,0,84.3,16.3,1
BIN049,2024-09-05 12:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,0,1,100.0,13.64,1
BIN049,2024-09-05 16:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,0,0,91.6,5.62,1
BIN049,2024-09-05 20:00:00,14.08,ZONE_D,2024-09-05 20:00:00,weekday,1,0,90.3,0.0,0
BIN049,2024-09-06 00:00:00,36.94,ZONE_D,2024-09-05 20:00:00,weekday,1,0,70.4,-28.64,0
BIN049,2024-09-06 04:00:00,58.38,ZONE_D,2024-09-05 20:00:00,weekday,0,0,87.3,-21.02,0
BIN049,2024-09-06 08:00:00,80.49,ZONE_D,2024-09-05 20:00:00,weekday,0,0,86.3,14.77,1
BIN049,2024-09-06 12:00:00,99.97,ZONE_D,2024-09-05 20:00:00,weekday,0,0,52.5,14.52,1
BIN049,2024-09-06 16:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekday,1,0,67.6,13.86,1
BIN049,2024-09-06 20:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekday,0,0,84.6,6.5,1
BIN049,2024-09-07 00:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,1,0,79.6,0.01,1
BIN049,2024-09-07 04:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,1,100.0,0.0,1
BIN049,2024-09-07 08:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,0,67.3,0.0,1
BIN049,2024-09-07 12:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,0,100.0,0.0,1
BIN049,2024-09-07 16:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,0,79.4,0.0,1
BIN049,2024-09-07 20:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,1,0,100.0,0.0,1
BIN049,2024-09-08 00:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,0,66.5,0.0,1
BIN049,2024-09-08 04:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekend,0,1,92.9,0.0,1
BIN049,2024-09-08 08:00:00,14.3,ZONE_D,2024-09-08 08:00:00,weekend,0,0,91.5,0.0,0
BIN049,2024-09-08 12:00:00,35.94,ZONE_D,2024-09-08 08:00:00,weekend,0,0,100.0,-28.57,0
BIN049,2024-09-08 16:00:00,58.86,ZONE_D,2024-09-08 08:00:00,weekend,1,0,82.2,-21.35,0
BIN049,2024-09-08 20:00:00,79.31,ZONE_D,2024-09-08 08:00:00,weekend,0,0,68.7,14.85,1
BIN049,2024-09-09 00:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,94.8,14.46,1
BIN049,2024-09-09 04:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,60.5,13.71,1
BIN049,2024-09-09 08:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,61.6,6.9,1
BIN049,2024-09-09 12:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,86.1,0.0,1
BIN049,2024-09-09 16:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,1,0,70.1,0.0,1
BIN049,2024-09-09 20:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,1,94.9,0.0,1
BIN049,2024-09-10 00:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,70.2,0.0,1
BIN049,2024-09-10 04:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,1,100.0,0.0,1
BIN049,2024-09-10 08:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,0,0,53.9,0.0,1
BIN049,2024-09-10 12:00:00,100.0,ZONE_D,2024-09-08 08:00:00,weekday,1,0,81.9,0.0,1
BIN049,2024-09-10 16:00:00,8.47,ZONE_D,2024-09-10 16:00:00,weekday,0,1,90.6,0.0,1
BIN049,2024-09-10 20:00:00,31.54,ZONE_D,2024-09-10 16:00:00,weekday,1,0,77.7,-30.51,0
BIN049,2024-09-11 00:00:00,52.96,ZONE_D,2024-09-10 16:00:00,weekday,1,0,78.2,-22.82,0
BIN049,2024-09-11 04:00:00,73.1,ZONE_D,2024-09-10 16:00:00,weekday,0,0,74.1,14.83,0
BIN049,2024-09-11 08:00:00,94.74,ZONE_D,2024-09-10 16:00:00,weekday,0,0,80.5,13.85,1
BIN049,2024-09-11 12:00:00,100.0,ZONE_D,2024-09-10 16:00:00,weekday,0,0,63.9,13.93,1
BIN049,2024-09-11 16:00:00,100.0,ZONE_D,2024-09-10 16:00:00,weekday,1,0,71.0,8.97,1
BIN049,2024-09-11 20:00:00,100.0,ZONE_D,2024-09-10 16:00:00,weekday,0,0,75.1,1.75,1
BIN049,2024-09-12 00:00:00,100.0,ZONE_D,2024-09-10 16:00:00,weekday,0,0,50.5,0.0,1
BIN049,2024-09-12 04:00:00,100.0,ZONE_D,2024-09-10 16:00:00,weekday,0,0,81.6,0.0,1
BIN049,2024-09-12 08:00:00,8.48,ZONE_D,2024-09-12 08:00:00,weekday,1,1,83.6,0.0,0
BIN049,2024-09-12 12:00:00,29.95,ZONE_D,2024-09-12 08:00:00,weekday,0,0,77.5,-30.51,0
BIN049,2024-09-12 16:00:00,51.79,ZONE_D,2024-09-12 08:00:00,weekday,0,0,76.5,-23.35,0
BIN049,2024-09-12 20:00:00,72.05,ZONE_D,2024-09-12 08:00:00,weekday,0,0,77.0,14.44,0
BIN049,2024-09-13 00:00:00,92.71,ZONE_D,2024-09-12 08:00:00,weekday,0,0,61.8,14.03,1
BIN049,2024-09-13 04:00:00,8.27,ZONE_D,2024-09-13 04:00:00,weekday,1,0,71.9,13.64,0
BIN049,2024-09-13 08:00:00,28.72,ZONE_D,2024-09-13 04:00:00,weekday,0,0,57.8,-21.26,0
BIN049,2024-09-13 12:00:00,49.69,ZONE_D,2024-09-13 04:00:00,weekday,0,0,61.5,-21.33,0
BIN049,2024-09-13 16:00:00,75.23,ZONE_D,2024-09-13 04:00:00,weekday,1,1,100.0,13.81,1
BIN049,2024-09-13 20:00:00,95.53,ZONE_D,2024-09-13 04:00:00,weekday,0,0,54.6,15.5,1
BIN049,2024-09-14 00:00:00,12.58,ZONE_D,2024-09-14 00:00:00,weekend,0,0,71.4,15.28,0
BIN049,2024-09-14 04:00:00,34.22,ZONE_D,2024-09-14 00:00:00,weekend,0,0,100.0,-20.88,0
BIN049,2024-09-14 08:00:00,55.41,ZONE_D,2024-09-14 00:00:00,weekend,0,0,67.7,-20.44,0
BIN049,2024-09-14 12:00:00,76.27,ZONE_D,2024-09-14 00:00:00,weekend,0,0,83.9,14.28,1
BIN049,2024-09-14 16:00:00,100.0,ZONE_D,2024-09-14 00:00:00,weekend,0,1,100.0,14.02,1
BIN049,2024-09-14 20:00:00,100.0,ZONE_D,2024-09-14 00:00:00,weekend,0,0,71.6,14.86,1
BIN049,2024-09-15 00:00:00,100.0,ZONE_D,2024-09-14 00:00:00,weekend,0,0,86.0,7.91,1
BIN049,2024-09-15 04:00:00,100.0,ZONE_D,2024-09-14 00:00:00,weekend,1,0,95.2,0.0,1
BIN049,2024-09-15 08:00:00,100.0,ZONE_D,2024-09-14 00:00:00,weekend,0,1,81.1,0.0,1
BIN049,2024-09-15 12:00:00,6.98,ZONE_D,2024-09-15 12:00:00,weekend,0,0,100.0,0.0,0
BIN049,2024-09-15 16:00:00,26.88,ZONE_D,2024-09-15 12:00:00,weekend,0,0,67.7,-31.01,0
BIN049,2024-09-15 20:00:00,48.31,ZONE_D,2024-09-15 12:00:00,weekend,0,0,74.0,-24.37,0
BIN049,2024-09-16 00:00:00,68.54,ZONE_D,2024-09-15 12:00:00,weekday,0,0,60.6,13.78,0
BIN049,2024-09-16 04:00:00,93.04,ZONE_D,2024-09-15 12:00:00,weekday,0,1,82.6,13.89,1
BIN049,2024-09-16 08:00:00,6.76,ZONE_D,2024-09-16 08:00:00,weekday,0,0,76.2,14.91,0
BIN049,2024-09-16 12:00:00,28.57,ZONE_D,2024-09-16 08:00:00,weekday,0,0,77.5,-20.59,0
BIN049,2024-09-16 16:00:00,52.87,ZONE_D,2024-09-16 08:00:00,weekday,0,1,100.0,-21.49,0
BIN049,2024-09-16 20:00:00,74.44,ZONE_D,2024-09-16 08:00:00,weekday,0,0,67.3,15.37,1
BIN049,2024-09-17 00:00:00,94.71,ZONE_D,2024-09-16 08:00:00,weekday,0,0,62.6,15.29,1
BIN049,2024-09-17 04:00:00,100.0,ZONE_D,2024-09-16 08:00:00,weekday,0,0,76.5,13.95,1
BIN049,2024-09-17 08:00:00,100.0,ZONE_D,2024-09-16 08:00:00,weekday,1,1,100.0,8.52,1
BIN049,2024-09-17 12:00:00,100.0,ZONE_D,2024-09-16 08:00:00,weekday,0,0,65.3,1.76,1
BIN049,2024-09-17 16:00:00,100.0,ZONE_D,2024-09-16 08:00:00,weekday,0,0,53.2,0.0,1
BIN049,2024-09-17 20:00:00,5.57,ZONE_D,2024-09-17 20:00:00,weekday,0,1,100.0,0.0,0
BIN049,2024-09-18 00:00:00,28.06,ZONE_D,2024-09-17 20:00:00,weekday,1,0,65.0,-31.48,0
BIN049,2024-09-18 04:00:00,48.12,ZONE_D,2024-09-17 20:00:00,weekday,0,0,51.6,-23.98,0
BIN049,2024-09-18 08:00:00,69.36,ZONE_D,2024-09-17 20:00:00,weekday,1,0,57.6,14.18,0
BIN049,2024-09-18 12:00:00,92.1,ZONE_D,2024-09-17 20:00:00,weekday,0,0,92.4,13.77,1
BIN049,2024-09-18 16:00:00,10.96,ZONE_D,2024-09-18 16:00:00,weekday,0,1,85.8,14.66,0
BIN049,2024-09-18 20:00:00,34.54,ZONE_D,2024-09-18 16:00:00,weekday,0,1,100.0,-19.47,0
BIN049,2024-09-19 00:00:00,55.68,ZONE_D,2024-09-18 16:00:00,weekday,0,0,85.2,-19.19,0
BIN049,2024-09-19 04:00:00,76.75,ZONE_D,2024-09-18 16:00:00,weekday,0,0,87.8,14.91,0
BIN049,2024-09-19 08:00:00,97.53,ZONE_D,2024-09-18 16:00:00,weekday,0,0,72.3,14.07,1
BIN049,2024-09-19 12:00:00,100.0,ZONE_D,2024-09-18 16:00:00,weekday,0,0,82.2,13.95,1
BIN049,2024-09-19 16:00:00,100.0,ZONE_D,2024-09-18 16:00:00,weekday,0,0,60.8,7.75,1
BIN049,2024-09-19 20:00:00,6.22,ZONE_D,2024-09-19 20:00:00,weekday,0,0,82.2,0.82,0
BIN049,2024-09-20 00:00:00,27.03,ZONE_D,2024-09-19 20:00:00,weekday,0,0,71.3,-31.26,0
BIN049,2024-09-20 04:00:00,46.62,ZONE_D,2024-09-19 20:00:00,weekday,0,0,60.3,-24.32,0
BIN049,2024-09-20 08:00:00,66.15,ZONE_D,2024-09-19 20:00:00,weekday,0,0,63.9,13.47,0
BIN049,2024-09-20 12:00:00,92.25,ZONE_D,2024-09-19 20:00:00,weekday,1,1,97.7,13.04,1
BIN049,2024-09-20 16:00:00,5.79,ZONE_D,2024-09-20 16:00:00,weekday,0,0,64.2,15.21,0
BIN049,2024-09-20 20:00:00,27.85,ZONE_D,2024-09-20 16:00:00,weekday,1,0,88.6,-20.12,0
BIN049,2024-09-21 00:00:00,48.48,ZONE_D,2024-09-20 16:00:00,weekend,0,0,85.6,-21.46,0
BIN049,2024-09-21 04:00:00,74.53,ZONE_D,2024-09-20 16:00:00,weekend,1,1,100.0,14.23,1
BIN049,2024-09-21 08:00:00,96.04,ZONE_D,2024-09-20 16:00:00,weekend,0,0,95.7,15.56,1
BIN049,2024-09-21 12:00:00,100.0,ZONE_D,2024-09-20 16:00:00,weekend,0,0,71.5,15.85,1
BIN049,2024-09-21 16:00:00,100.0,ZONE_D,2024-09-20 16:00:00,weekend,0,1,100.0,8.49,1
BIN049,2024-09-21 20:00:00,100.0,ZONE_D,2024-09-20 16:00:00,weekend,0,1,100.0,1.32,1
BIN050,2024-09-01 00:00:00,72.55,ZONE_D,2024-08-29 03:00:00,weekend,0,0,97.1,0.0,1
BIN050,2024-09-01 04:00:00,95.06,ZONE_D,2024-08-29 03:00:00,weekend,1,0,64.8,0.0,1
BIN050,2024-09-01 08:00:00,100.0,ZONE_D,2024-08-29 03:00:00,weekend,0,0,73.2,15.21,1
BIN050,2024-09-01 12:00:00,100.0,ZONE_D,2024-08-29 03:00:00,weekend,0,0,70.9,9.15,1
BIN050,2024-09-01 16:00:00,100.0,ZONE_D,2024-08-29 03:00:00,weekend,0,0,93.7,1.65,1
BIN050,2024-09-01 20:00:00,12.95,ZONE_D,2024-09-01 20:00:00,weekend,0,0,77.3,0.0,0
BIN050,2024-09-02 00:00:00,32.85,ZONE_D,2024-09-01 20:00:00,weekday,0,0,62.5,-29.02,0
BIN050,2024-09-02 04:00:00,53.32,ZONE_D,2024-09-01 20:00:00,weekday,0,0,81.6,-22.38,0
BIN050,2024-09-02 08:00:00,77.6,ZONE_D,2024-09-01 20:00:00,weekday,1,1,89.2,13.45,1
BIN050,2024-09-02 12:00:00,99.17,ZONE_D,2024-09-01 20:00:00,weekday,0,0,66.3,14.92,1
BIN050,2024-09-02 16:00:00,100.0,ZONE_D,2024-09-01 20:00:00,weekday,0,0,94.3,15.28,1
BIN050,2024-09-02 20:00:00,10.02,ZONE_D,2024-09-02 20:00:00,weekday,0,0,83.4,7.47,0
BIN050,2024-09-03 00:00:00,30.56,ZONE_D,2024-09-02 20:00:00,weekday,1,0,50.1,-29.72,0
BIN050,2024-09-03 04:00:00,51.56,ZONE_D,2024-09-02 20:00:00,weekday,0,0,77.2,-23.15,0
BIN050,2024-09-03 08:00:00,72.18,ZONE_D,2024-09-02 20:00:00,weekday,0,0,84.5,13.85,1
BIN050,2024-09-03 12:00:00,93.0,ZONE_D,2024-09-02 20:00:00,weekday,0,0,57.3,13.87,1
BIN050,2024-09-03 16:00:00,6.45,ZONE_D,2024-09-03 16:00:00,weekday,0,0,54.2,13.81,0
BIN050,2024-09-03 20:00:00,28.28,ZONE_D,2024-09-03 16:00:00,weekday,0,0,83.0,-21.91,0
BIN050,2024-09-04 00:00:00,50.27,ZONE_D,2024-09-03 16:00:00,weekday,0,0,87.4,-21.57,0
BIN050,2024-09-04 04:00:00,74.69,ZONE_D,2024-09-03 16:00:00,weekday,0,1,82.1,14.61,1
BIN050,2024-09-04 08:00:00,99.56,ZONE_D,2024-09-03 16:00:00,weekday,1,1,90.9,15.47,1
BIN050,2024-09-04 12:00:00,100.0,ZONE_D,2024-09-03 16:00:00,weekday,0,0,85.3,16.43,1
BIN050,2024-09-04 16:00:00,7.97,ZONE_D,2024-09-04 16:00:00,weekday,0,0,92.2,8.44,0
BIN050,2024-09-04 20:00:00,28.16,ZONE_D,2024-09-04 16:00:00,weekday,0,0,52.2,-30.53,0
BIN050,2024-09-05 00:00:00,49.99,ZONE_D,2024-09-04 16:00:00,weekday,0,0,71.2,-23.95,0
BIN050,2024-09-05 04:00:00,73.36,ZONE_D,2024-09-04 16:00:00,weekday,0,1,88.0,14.01,1
BIN050,2024-09-05 08:00:00,95.73,ZONE_D,2024-09-04 16:00:00,weekday,1,0,77.5,15.07,1
BIN050,2024-09-05 12:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,1,0,61.9,15.25,1
BIN050,2024-09-05 16:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,0,0,55.1,8.88,1
BIN050,2024-09-05 20:00:00,12.43,ZONE_D,2024-09-05 20:00:00,weekday,0,0,59.1,1.42,0
BIN050,2024-09-06 00:00:00,35.92,ZONE_D,2024-09-05 20:00:00,weekday,0,1,96.9,-29.19,0
BIN050,2024-09-06 04:00:00,60.43,ZONE_D,2024-09-05 20:00:00,weekday,0,1,95.7,-21.36,0
BIN050,2024-09-06 08:00:00,81.4,ZONE_D,2024-09-05 20:00:00,weekday,0,0,74.9,16.0,1
BIN050,2024-09-06 12:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekday,0,0,77.8,15.16,1
BIN050,2024-09-06 16:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekday,0,0,57.4,13.19,1
BIN050,2024-09-06 20:00:00,100.0,ZONE_D,2024-09-05 20:00:00,weekday,1,0,85.2,6.2,1
BIN050,2024-09-07 00:00:00,13.99,ZONE_D,2024-09-07 00:00:00,weekend,0,0,72.2,0.0,0
BIN050,2024-09-07 04:00:00,39.4,ZONE_D,2024-09-07 00:00:00,weekend,0,1,100.0,-28.67,0
BIN050,2024-09-07 08:00:00,60.8,ZONE_D,2024-09-07 00:00:00,weekend,0,0,82.7,-20.2,0
BIN050,2024-09-07 12:00:00,80.91,ZONE_D,2024-09-07 00:00:00,weekend,0,0,61.8,15.6,1
BIN050,2024-09-07 16:00:00,100.0,ZONE_D,2024-09-07 00:00:00,weekend,0,0,96.8,13.84,1
BIN050,2024-09-07 20:00:00,12.63,ZONE_D,2024-09-07 20:00:00,weekend,0,0,83.5,13.07,0
BIN050,2024-09-08 00:00:00,35.27,ZONE_D,2024-09-07 20:00:00,weekend,0,0,91.9,-22.76,0
BIN050,2024-09-08 04:00:00,56.47,ZONE_D,2024-09-07 20:00:00,weekend,0,0,96.6,-21.58,0
BIN050,2024-09-08 08:00:00,81.12,ZONE_D,2024-09-07 20:00:00,weekend,0,1,100.0,14.62,1
BIN050,2024-09-08 12:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekend,0,0,79.9,15.28,1
BIN050,2024-09-08 16:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekend,0,1,75.9,14.51,1
BIN050,2024-09-08 20:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekend,0,0,78.2,6.29,1
BIN050,2024-09-09 00:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekday,1,0,72.9,0.0,1
BIN050,2024-09-09 04:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekday,0,1,100.0,0.0,1
BIN050,2024-09-09 08:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekday,0,0,70.8,0.0,1
BIN050,2024-09-09 12:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekday,0,0,93.3,0.0,1
BIN050,2024-09-09 16:00:00,100.0,ZONE_D,2024-09-07 20:00:00,weekday,0,1,95.8,0.0,1
BIN050,2024-09-09 20:00:00,9.48,ZONE_D,2024-09-09 20:00:00,weekday,0,0,80.8,0.0,0
BIN050,2024-09-10 00:00:00,30.22,ZONE_D,2024-09-09 20:00:00,weekday,0,0,72.8,-30.17,0
BIN050,2024-09-10 04:00:00,52.9,ZONE_D,2024-09-09 20:00:00,weekday,1,0,69.4,-23.26,0
BIN050,2024-09-10 08:00:00,72.8,ZONE_D,2024-09-09 20:00:00,weekday,0,0,71.2,14.47,1
BIN050,2024-09-10 12:00:00,94.08,ZONE_D,2024-09-09 20:00:00,weekday,0,0,69.9,14.19,1
BIN050,2024-09-10 16:00:00,5.75,ZONE_D,2024-09-10 16:00:00,weekday,1,0,53.4,13.73,0
BIN050,2024-09-10 20:00:00,26.56,ZONE_D,2024-09-10 16:00:00,weekday,0,0,83.7,-22.35,0
BIN050,2024-09-11 00:00:00,47.82,ZONE_D,2024-09-10 16:00:00,weekday,0,0,91.6,-22.51,0
BIN050,2024-09-11 04:00:00,70.15,ZONE_D,2024-09-10 16:00:00,weekday,0,0,89.9,14.02,0
BIN050,2024-09-11 08:00:00,93.02,ZONE_D,2024-09-10 16:00:00,weekday,0,0,93.4,14.53,1
BIN050,2024-09-11 12:00:00,8.96,ZONE_D,2024-09-11 12:00:00,weekday,0,0,94.5,15.07,0
BIN050,2024-09-11 16:00:00,29.27,ZONE_D,2024-09-11 12:00:00,weekday,0,0,78.7,-20.39,0
BIN050,2024-09-11 20:00:00,49.42,ZONE_D,2024-09-11 12:00:00,weekday,0,0,74.7,-21.25,0
BIN050,2024-09-12 00:00:00,71.07,ZONE_D,2024-09-11 12:00:00,weekday,0,0,90.1,13.49,0
BIN050,2024-09-12 04:00:00,92.32,ZONE_D,2024-09-11 12:00:00,weekday,1,0,52.1,13.93,1
BIN050,2024-09-12 08:00:00,100.0,ZONE_D,2024-09-11 12:00:00,weekday,0,0,77.9,14.3,1
BIN050,2024-09-12 12:00:00,11.92,ZONE_D,2024-09-12 12:00:00,weekday,0,1,92.1,9.64,0
BIN050,2024-09-12 16:00:00,34.25,ZONE_D,2024-09-12 12:00:00,weekday,0,0,86.4,-26.8,0
BIN050,2024-09-12 20:00:00,55.32,ZONE_D,2024-09-12 12:00:00,weekday,0,0,58.5,-21.92,0
BIN050,2024-09-13 00:00:00,74.83,ZONE_D,2024-09-12 12:00:00,weekday,0,0,50.3,14.47,0
BIN050,2024-09-13 04:00:00,97.35,ZONE_D,2024-09-12 12:00:00,weekday,1,0,73.6,13.53,1
BIN050,2024-09-13 08:00:00,100.0,ZONE_D,2024-09-12 12:00:00,weekday,1,1,86.1,14.01,1
BIN050,2024-09-13 12:00:00,100.0,ZONE_D,2024-09-12 12:00:00,weekday,0,0,59.2,8.39,1
BIN050,2024-09-13 16:00:00,100.0,ZONE_D,2024-09-12 12:00:00,weekday,0,0,81.3,0.88,1
BIN050,2024-09-13 20:00:00,7.0,ZONE_D,2024-09-13 20:00:00,weekday,0,1,100.0,0.0,0
BIN050,2024-09-14 00:00:00,28.19,ZONE_D,2024-09-13 20:00:00,weekend,0,0,78.1,-31.0,0
BIN050,2024-09-14 04:00:00,52.03,ZONE_D,2024-09-13 20:00:00,weekend,0,1,100.0,-23.94,0
BIN050,2024-09-14 08:00:00,71.49,ZONE_D,2024-09-13 20:00:00,weekend,0,0,61.6,15.01,1
